time,rule,magic,signal_id,dir,ref_entry,close_price,pips,closed_count,profit_usd,hold_min,remain,reason
2026.09.10 16:27:32,E,600004,-1004472107780_2377,BUY,4344.98,4349.85,48.7,5,5.23,1.5,4,E:1.1倍水準到達
2026.09.10 16:27:33,V,600021,-1004472107780_2377,BUY,4344.98,4349.23,42.5,5,5.84,1.5,4,V:半数決済
2026.09.10 16:27:54,E,600004,-1004472107780_2377,BUY,4344.98,4353.82,88.4,4,30.59,1.4,0,E:2.0倍水準到達
2026.09.10 16:27:55,I,600008,-1004472107780_2377,BUY,4344.98,4353.82,88.4,4,20.04,1.9,4,I:TP1(半数)
2026.09.10 16:27:58,T,600019,-1004472107780_2377,BUY,4344.98,4353.82,88.4,5,26.83,2.0,4,T:半数決済
2026.09.10 16:28:00,G,600006,-1004472107780_2377,BUY,4344.98,4353.82,88.4,3,21.13,1.7,3,G:2段目(+80p)
2026.09.10 16:28:01,R,600017,-1004472107780_2377,BUY,4344.98,4353.82,88.4,5,27.13,2.0,4,R:半数決済
2026.09.10 16:28:37,P,600015,-1004472107780_2377,BUY,4344.98,4354.98,100.0,5,34.55,2.6,4,P:半数決済
2026.09.10 16:28:39,H,600007,-1004472107780_2377,BUY,4344.98,4354.98,100.0,0,0.00,0.0,4,H:建値移動(決済なし)
2026.09.10 16:28:39,S,600018,-1004472107780_2377,BUY,4344.98,4354.98,100.0,3,21.37,2.8,6,S:1段目
2026.09.10 16:29:01,X,600023,-1004472107780_2377,BUY,4344.98,4356.59,116.1,4,35.72,2.8,4,X:半数決済
2026.09.10 16:29:02,V,600021,-1004472107780_2377,BUY,4344.98,4357.39,124.1,0,0.00,0.0,1,V:TP2到達
2026.09.10 16:29:04,Q,600016,-1004472107780_2377,BUY,4344.98,4357.39,124.1,5,49.59,3.0,4,Q:半数決済
2026.09.10 16:29:04,V,600021,-1004472107780_2377,BUY,4344.98,4357.39,124.1,1,10.94,2.7,0,TP到達(ブローカー)
2026.09.10 16:32:17,I,600008,-1004472107780_2377,BUY,4344.98,4360.02,150.4,4,57.43,5.8,0,TP到達(ブローカー)
2026.09.10 16:32:17,R,600017,-1004472107780_2377,BUY,4344.98,4360.02,150.4,4,57.43,5.8,0,TP到達(ブローカー)
2026.09.10 16:32:18,U,600020,-1004472107780_2377,BUY,4344.98,4360.02,150.4,5,60.34,6.3,4,U:半数決済
2026.09.10 16:32:19,R,600017,-1004472107780_2337,BUY,4352.85,4360.37,75.2,3,19.65,60.4,2,R:半数決済
2026.09.10 16:32:37,T,600019,-1004472107780_2377,BUY,4344.98,4361.32,163.4,4,62.63,6.1,0,TP到達(ブローカー)
2026.09.10 16:32:38,F,600005,-1004472107780_2337,BUY,4350.49,4362.68,121.9,0,0.00,0.0,1,F:TP2到達
2026.09.10 16:32:38,F,600005,-1004472107780_2337,BUY,4350.49,4362.68,121.9,1,11.11,60.3,0,TP到達(ブローカー)
2026.09.10 16:33:02,K,600010,-1004472107780_2368,SELL,4358.51,4360.53,-20.2,11,-43.48,9.6,0,SL確定足突破
2026.09.10 16:33:33,X,600023,-1004472107780_2376,BUY,4350.23,4363.63,134.0,1,13.34,8.1,0,X:半数決済
2026.09.10 16:33:47,P,600015,-1004472107780_2377,BUY,4344.98,4365.03,200.5,0,0.00,0.0,1,P:全決済
2026.09.10 16:33:48,G,600006,-1004472107780_2377,BUY,4344.98,4365.03,200.5,3,60.65,7.2,0,G:3段目(+200p)
2026.09.10 16:33:49,S,600018,-1004472107780_2377,BUY,4344.98,4365.03,200.5,3,56.36,7.5,3,S:2段目
2026.09.10 16:33:49,P,600015,-1004472107780_2377,BUY,4344.98,4365.03,200.5,1,18.58,7.4,0,TP到達(ブローカー)
2026.09.10 16:33:58,X,600023,-1004472107780_2377,BUY,4344.98,4367.80,228.2,4,88.55,7.4,0,TP到達(ブローカー)
2026.09.10 16:34:00,K,600010,-1004472107780_2367,SELL,4348.61,4367.42,-188.1,1,-18.85,30.1,0,SL確定足突破
2026.09.10 16:34:21,R,600017,-1004472107780_2337,BUY,4352.85,4368.03,151.8,0,0.00,0.0,1,R:全決済
2026.09.10 16:34:22,I,600008,-1004472107780_2331,BUY,4360.47,4368.03,75.6,4,19.12,66.5,4,I:TP1(半数)
2026.09.10 16:34:23,R,600017,-1004472107780_2337,BUY,4352.85,4368.03,151.8,1,14.49,62.3,0,TP到達(ブローカー)
2026.09.10 16:37:01,Q,600016,-1004472107780_2377,BUY,4344.98,4359.80,148.2,4,58.10,10.5,0,SL確定足突破
2026.09.10 16:38:16,T,600019,-1004472107780_2331,BUY,4362.00,4370.65,86.5,3,20.89,70.7,2,T:半数決済
2026.09.10 16:38:53,Q,600016,-1004472107780_2331,BUY,4359.66,4371.71,120.5,5,41.14,71.1,4,Q:半数決済
2026.09.10 16:40:31,H,600007,-1004472107780_2331,BUY,4362.00,4372.17,101.7,0,0.00,0.0,6,H:建値移動(決済なし)
2026.09.10 16:45:01,Q,600016,-1004472107780_2331,BUY,4359.66,4364.48,48.2,4,16.57,74.4,0,SL確定足突破
2026.09.10 16:48:05,W,600022,-1004472107780_2331,BUY,4362.00,4374.16,121.6,2,23.89,80.0,4,TP到達(ブローカー)
2026.09.10 16:48:06,W,600022,-1004472107780_2331,BUY,4362.00,4374.16,121.6,4,56.09,77.5,0,C:TP2到達
2026.09.10 16:49:15,I,600008,-1004472107780_2331,BUY,4360.47,4375.58,151.1,0,0.00,0.0,1,I:TP2(全決済)
2026.09.10 16:49:15,I,600008,-1004472107780_2331,BUY,4360.47,4375.58,151.1,1,13.58,81.1,0,TP到達(ブローカー)
2026.09.10 16:52:00,S,600018,-1004472107780_2377,BUY,4344.98,4364.19,192.1,3,58.34,25.4,0,SL確定足突破
2026.09.10 21:08:51,H,600007,-1004472107780_2377,BUY,4344.98,4346.43,14.5,1,-0.02,282.5,3,建値SL(ブローカー)
2026.09.10 21:08:51,U,600020,-1004472107780_2377,BUY,4344.98,4346.43,14.5,1,-0.02,282.5,3,建値SL(ブローカー)
2026.09.10 21:08:59,H,600007,-1004472107780_2377,BUY,4344.98,4345.77,7.9,1,-0.14,282.5,2,建値SL(ブローカー)
2026.09.10 21:08:59,U,600020,-1004472107780_2377,BUY,4344.98,4345.77,7.9,1,-0.14,282.5,2,建値SL(ブローカー)
2026.09.10 21:09:00,H,600007,-1004472107780_2377,BUY,4344.98,4344.34,-6.4,2,-1.61,282.4,0,建値SL(ブローカー)
2026.09.10 21:09:00,U,600020,-1004472107780_2377,BUY,4344.98,4344.34,-6.4,2,-1.61,282.4,0,建値SL(ブローカー)
2026.09.10 21:14:02,K,600010,-1004472107780_2377,BUY,4344.98,4340.52,-44.6,9,-51.84,290.4,0,SL確定足突破
2026.09.10 21:31:00,K,600010,-1004472107780_2376,BUY,4350.46,4336.42,-140.4,1,-14.05,305.6,0,SL確定足突破
2026.09.10 21:31:01,K,600010,-1004472107780_2363,BUY,4341.17,4336.42,-47.5,5,-30.37,318.9,0,SL確定足突破
2026.09.10 22:01:00,K,600010,-1004472107780_2356,BUY,4337.92,4326.93,-109.9,1,-10.87,364.0,0,SL確定足突破
2026.09.10 22:01:28,E,600004,-1004472107780_2346,SELL,4329.68,4322.94,67.4,3,18.57,380.8,2,E:1.1倍水準到達
2026.09.10 22:01:28,R,600017,-1004472107780_2346,SELL,4329.68,4321.67,80.1,3,15.57,380.6,2,R:半数決済
2026.09.10 22:02:04,E,600004,-1004472107780_2346,SELL,4329.68,4320.87,88.1,2,17.76,381.1,0,E:2.0倍水準到達
2026.09.10 22:02:15,V,600021,-1004472107780_2346,SELL,4332.65,4320.62,120.3,1,8.91,381.1,0,TP到達(ブローカー)
2026.09.10 22:02:17,I,600008,-1004472107780_2346,SELL,4328.01,4320.42,75.9,2,12.10,381.6,1,I:TP1(半数)
2026.09.10 22:02:21,S,600018,-1004472107780_2346,SELL,4329.68,4319.63,100.5,2,13.72,381.7,4,S:1段目
2026.09.10 22:02:47,P,600015,-1004472107780_2346,SELL,4328.55,4317.46,110.9,2,21.76,381.9,1,P:半数決済
2026.09.10 22:02:48,Q,600016,-1004472107780_2346,SELL,4329.31,4316.50,128.1,2,25.29,381.8,2,Q:半数決済
2026.09.10 22:03:30,R,600017,-1004472107780_2346,SELL,4329.68,4314.48,152.0,0,0.00,0.0,1,R:全決済
2026.09.10 22:03:30,R,600017,-1004472107780_2346,SELL,4329.68,4314.48,152.0,1,15.20,382.5,0,TP到達(ブローカー)
2026.09.10 22:10:00,Q,600016,-1004472107780_2346,SELL,4329.31,4324.30,50.1,2,9.09,389.0,0,SL確定足突破
2026.09.11 02:54:28,I,600008,-1004472107780_2346,SELL,4328.01,4312.84,151.7,0,0.00,0.0,1,I:TP2(全決済)
2026.09.11 02:54:28,I,600008,-1004472107780_2346,SELL,4328.01,4312.84,151.7,1,15.49,673.5,0,TP到達(ブローカー)
2026.09.11 06:21:36,S,600018,-1004472107780_2346,SELL,4329.68,4309.35,203.3,2,38.21,880.7,2,S:2段目
2026.09.11 06:22:25,P,600015,-1004472107780_2346,SELL,4328.55,4308.53,200.2,1,20.34,881.5,0,TP到達(ブローカー)
2026.09.11 07:07:00,S,600018,-1004472107780_2346,SELL,4329.68,4311.54,181.4,2,36.30,926.0,0,SL確定足突破
2026.09.11 09:26:14,F,600005,-1004472107780_2392,SELL,4353.91,4351.69,22.2,1,2.17,2.4,0,F:半数決済(+20p)
2026.09.11 09:30:46,C,600002,-1004472107780_2392,SELL,4354.02,4350.00,40.2,1,4.10,7.0,0,C:TP1到達
2026.09.11 09:30:53,W,600022,-1004472107780_2392,SELL,4354.14,4350.00,41.4,1,3.72,7.1,0,C:TP1到達
2026.09.11 09:30:56,J,600009,-1004472107780_2392,SELL,4354.04,4350.00,40.4,1,3.17,7.2,0,J:TP1到達
2026.09.11 09:33:12,G,600006,-1004472107780_2392,SELL,4353.99,4349.91,40.8,1,4.07,9.4,0,G:1段目(+40p)
2026.09.11 09:33:18,H,600007,-1004472107780_2392,SELL,4353.72,4349.71,40.1,1,4.00,9.6,0,H:TP1到達
2026.09.11 09:33:22,E,600004,-1004472107780_2392,SELL,4353.97,4349.37,46.0,0,0.00,0.0,1,E:建値移動(決済なし)
2026.09.11 09:33:43,E,600004,-1004472107780_2392,SELL,4353.97,4348.94,50.3,1,5.14,10.0,0,E:1.1倍水準到達
2026.09.11 09:33:50,V,600021,-1004472107780_2392,SELL,4354.04,4348.65,53.9,1,5.39,10.1,0,V:半数決済
2026.09.11 09:33:55,X,600023,-1004472107780_2392,SELL,4354.16,4348.30,58.6,1,5.86,10.2,0,X:半数決済
2026.09.11 09:41:19,T,600019,-1004472107780_2392,SELL,4353.72,4353.71,0.1,1,0.01,17.6,0,建値SL(ブローカー)
2026.09.11 09:41:52,S,600018,-1004472107780_2392,SELL,4354.02,4354.06,-0.4,1,-0.04,18.1,0,建値SL(ブローカー)
2026.09.11 09:41:52,I,600008,-1004472107780_2392,SELL,4354.02,4354.06,-0.4,1,-0.04,18.1,0,建値SL(ブローカー)
2026.09.11 09:41:52,R,600017,-1004472107780_2392,SELL,4354.02,4354.06,-0.4,1,-0.04,18.1,0,建値SL(ブローカー)
2026.09.11 09:41:52,U,600020,-1004472107780_2392,SELL,4354.07,4354.06,0.1,1,0.01,18.1,0,建値SL(ブローカー)
2026.09.11 09:41:52,P,600015,-1004472107780_2392,SELL,4354.06,4354.06,-0.0,1,0.00,18.1,0,建値SL(ブローカー)
2026.09.11 09:48:04,Q,600016,-1004472107780_2392,SELL,4354.16,4354.20,-0.4,1,-0.04,24.3,0,建値SL(ブローカー)
2026.09.11 10:14:59,F,600005,-1004472107780_2399,SELL,4353.54,4351.54,20.0,1,1.86,1.5,0,F:半数決済(+20p)
2026.09.11 10:20:21,J,600009,-1004472107780_2399,SELL,4353.75,4349.73,40.2,1,4.02,6.8,0,J:TP1到達
2026.09.11 10:20:24,W,600022,-1004472107780_2399,SELL,4353.73,4349.73,40.0,1,3.30,6.9,0,C:TP1到達
2026.09.11 10:20:26,C,600002,-1004472107780_2399,SELL,4353.74,4349.73,40.1,1,3.00,7.0,0,C:TP1到達
2026.09.11 10:20:43,H,600007,-1004472107780_2399,SELL,4353.72,4349.51,42.1,1,4.21,7.2,0,H:TP1到達
2026.09.11 10:20:46,M,600012,-1004472107780_2399,SELL,4353.59,4349.51,40.8,1,3.81,7.3,0,C:TP1到達
2026.09.11 10:20:52,G,600006,-1004472107780_2399,SELL,4353.56,4349.51,40.5,1,3.48,7.4,0,G:1段目(+40p)
2026.09.11 10:22:43,E,600004,-1004472107780_2399,SELL,4353.69,4349.22,44.7,0,0.00,0.0,1,E:建値移動(決済なし)
2026.09.11 10:22:44,E,600004,-1004472107780_2399,SELL,4353.69,4348.83,48.6,1,4.83,9.3,0,E:1.1倍水準到達
2026.09.11 10:22:50,V,600021,-1004472107780_2399,SELL,4353.50,4349.05,44.5,1,4.51,9.3,0,V:半数決済
2026.09.11 10:27:00,X,600023,-1004472107780_2399,SELL,4353.58,4347.83,57.5,1,5.49,13.5,0,X:半数決済
2026.09.11 10:30:18,I,600008,-1004472107780_2399,SELL,4353.56,4346.02,75.4,1,7.59,16.9,0,I:TP1(半数)
2026.09.11 10:30:20,R,600017,-1004472107780_2399,SELL,4353.41,4345.87,75.4,1,7.54,16.9,0,R:半数決済
2026.09.11 10:30:40,T,600019,-1004472107780_2399,SELL,4353.59,4345.46,81.3,1,8.13,17.2,0,T:半数決済
2026.09.11 10:38:30,S,600018,-1004472107780_2399,SELL,4353.60,4343.57,100.3,1,10.03,25.0,0,S:1段目
2026.09.11 10:38:31,P,600015,-1004472107780_2399,SELL,4353.59,4343.57,100.2,1,10.06,25.1,0,P:半数決済
2026.09.11 10:43:56,F,600005,-1004472107780_2406,BUY,4344.00,4346.02,20.2,2,3.72,1.0,1,F:半数決済(+20p)
2026.09.11 10:44:12,X,600023,-1004472107780_2406,BUY,4344.00,4344.84,8.4,1,0.01,1.6,2,建値SL(ブローカー)
2026.09.11 10:44:29,X,600023,-1004472107780_2406,BUY,4344.00,4344.36,3.6,1,-0.01,1.6,1,建値SL(ブローカー)
2026.09.11 10:45:25,X,600023,-1004472107780_2406,BUY,4344.00,4344.00,0.0,1,0.00,2.1,0,建値SL(ブローカー)
2026.09.11 10:45:25,F,600005,-1004472107780_2406,BUY,4344.00,4344.00,0.0,1,0.00,2.1,0,建値SL(ブローカー)
2026.09.11 10:51:52,Q,600016,-1004472107780_2399,SELL,4353.49,4341.45,120.4,1,12.04,38.4,0,Q:半数決済
2026.09.11 10:55:48,R,600017,-1004472107780_2406,BUY,4340.98,4343.18,22.0,1,-0.28,8.9,8,建値SL(ブローカー)
2026.09.11 10:56:06,R,600017,-1004472107780_2406,BUY,4340.98,4342.92,19.4,1,-0.08,9.1,7,建値SL(ブローカー)
2026.09.11 10:59:00,H,600007,-1004472107780_2406,BUY,4340.98,4345.01,40.3,5,5.14,14.4,4,H:TP1到達
2026.09.11 10:59:02,G,600006,-1004472107780_2406,BUY,4340.98,4345.01,40.3,3,1.54,16.1,6,G:1段目(+40p)
2026.09.11 10:59:05,J,600009,-1004472107780_2406,BUY,4340.98,4345.01,40.3,5,4.16,14.5,4,J:TP1到達
2026.09.11 10:59:09,W,600022,-1004472107780_2406,BUY,4340.98,4345.01,40.3,5,3.23,14.5,4,C:TP1到達
2026.09.11 10:59:13,C,600002,-1004472107780_2406,BUY,4340.98,4345.01,40.3,5,2.91,14.6,4,C:TP1到達
2026.09.11 11:00:05,E,600004,-1004472107780_2406,BUY,4340.98,4345.37,43.9,0,0.00,0.0,9,E:建値移動(決済なし)
2026.09.11 11:00:10,E,600004,-1004472107780_2406,BUY,4340.98,4345.77,47.9,5,8.84,14.9,4,E:1.1倍水準到達
2026.09.11 11:00:21,V,600021,-1004472107780_2406,BUY,4340.98,4345.69,47.1,5,10.09,15.8,4,V:半数決済
2026.09.11 11:01:38,Q,600016,-1004472107780_2406,BUY,4340.98,4344.90,39.2,1,0.01,19.1,8,建値SL(ブローカー)
2026.09.11 11:01:39,T,600019,-1004472107780_2406,BUY,4340.98,4344.68,37.0,1,-0.12,19.1,8,建値SL(ブローカー)
2026.09.11 11:01:39,U,600020,-1004472107780_2406,BUY,4340.98,4344.68,37.0,1,-0.13,19.1,8,建値SL(ブローカー)
2026.09.11 11:01:39,P,600015,-1004472107780_2406,BUY,4340.98,4344.68,37.0,1,-0.17,19.1,8,建値SL(ブローカー)
2026.09.11 11:01:39,S,600018,-1004472107780_2406,BUY,4340.98,4344.68,37.0,1,-0.06,19.1,8,建値SL(ブローカー)
2026.09.11 11:01:39,T,600019,-1004472107780_2406,BUY,4340.98,4344.46,34.8,1,-0.15,19.0,7,建値SL(ブローカー)
2026.09.11 11:01:39,U,600020,-1004472107780_2406,BUY,4340.98,4344.46,34.8,1,-0.01,18.9,7,建値SL(ブローカー)
2026.09.11 11:01:39,P,600015,-1004472107780_2406,BUY,4340.98,4344.46,34.8,1,-0.19,18.6,7,建値SL(ブローカー)
2026.09.11 11:01:39,S,600018,-1004472107780_2406,BUY,4340.98,4344.46,34.8,1,-0.11,18.7,7,建値SL(ブローカー)
2026.09.11 11:01:40,Q,600016,-1004472107780_2406,BUY,4340.98,4344.37,33.9,1,0.00,18.8,7,建値SL(ブローカー)
2026.09.11 11:02:59,T,600019,-1004472107780_2406,BUY,4340.98,4344.01,30.3,1,0.01,19.6,6,建値SL(ブローカー)
2026.09.11 11:02:59,U,600020,-1004472107780_2406,BUY,4340.98,4344.01,30.3,1,0.01,19.6,6,建値SL(ブローカー)
2026.09.11 11:02:59,Q,600016,-1004472107780_2406,BUY,4340.98,4344.01,30.3,1,0.01,19.6,6,建値SL(ブローカー)
2026.09.11 11:02:59,P,600015,-1004472107780_2406,BUY,4340.98,4344.01,30.3,1,0.01,19.6,6,建値SL(ブローカー)
2026.09.11 11:02:59,S,600018,-1004472107780_2406,BUY,4340.98,4344.01,30.3,1,0.01,19.6,6,建値SL(ブローカー)
2026.09.11 11:03:13,T,600019,-1004472107780_2406,BUY,4340.98,4343.47,24.9,1,0.01,16.4,5,建値SL(ブローカー)
2026.09.11 11:03:13,U,600020,-1004472107780_2406,BUY,4340.98,4343.47,24.9,1,0.01,16.4,5,建値SL(ブローカー)
2026.09.11 11:03:13,Q,600016,-1004472107780_2406,BUY,4340.98,4343.47,24.9,1,0.01,16.4,5,建値SL(ブローカー)
2026.09.11 11:03:13,P,600015,-1004472107780_2406,BUY,4340.98,4343.47,24.9,1,0.01,16.4,5,建値SL(ブローカー)
2026.09.11 11:03:13,S,600018,-1004472107780_2406,BUY,4340.98,4343.47,24.9,1,0.01,16.4,5,建値SL(ブローカー)
2026.09.11 11:03:13,I,600008,-1004472107780_2406,BUY,4340.98,4343.47,24.9,1,0.01,16.4,8,建値SL(ブローカー)
2026.09.11 11:03:42,T,600019,-1004472107780_2406,BUY,4340.98,4342.97,19.9,1,-0.03,16.6,4,建値SL(ブローカー)
2026.09.11 11:03:42,U,600020,-1004472107780_2406,BUY,4340.98,4342.97,19.9,1,-0.03,16.6,4,建値SL(ブローカー)
2026.09.11 11:03:42,Q,600016,-1004472107780_2406,BUY,4340.98,4342.97,19.9,1,-0.03,16.6,4,建値SL(ブローカー)
2026.09.11 11:03:42,P,600015,-1004472107780_2406,BUY,4340.98,4342.97,19.9,1,-0.03,16.6,4,建値SL(ブローカー)
2026.09.11 11:03:42,S,600018,-1004472107780_2406,BUY,4340.98,4342.97,19.9,1,-0.03,16.6,4,建値SL(ブローカー)
2026.09.11 11:03:42,I,600008,-1004472107780_2406,BUY,4340.98,4342.97,19.9,1,-0.03,16.6,7,建値SL(ブローカー)
2026.09.11 11:07:20,R,600017,-1004472107780_2406,BUY,4340.98,4348.60,76.2,4,19.14,22.7,3,R:半数決済
2026.09.11 11:07:22,I,600008,-1004472107780_2406,BUY,4340.98,4348.60,76.2,4,17.24,22.6,3,I:TP1(半数)
2026.09.11 11:11:49,T,600019,-1004472107780_2406,BUY,4340.98,4342.25,12.7,1,-0.03,22.0,3,建値SL(ブローカー)
2026.09.11 11:11:49,H,600007,-1004472107780_2406,BUY,4340.98,4342.25,12.7,1,-0.03,22.0,3,建値SL(ブローカー)
2026.09.11 11:11:49,E,600004,-1004472107780_2406,BUY,4340.98,4342.25,12.7,1,-0.03,22.0,3,建値SL(ブローカー)
2026.09.11 11:11:49,U,600020,-1004472107780_2406,BUY,4340.98,4342.25,12.7,1,-0.03,22.0,3,建値SL(ブローカー)
2026.09.11 11:11:49,Q,600016,-1004472107780_2406,BUY,4340.98,4342.25,12.7,1,-0.03,22.0,3,建値SL(ブローカー)
2026.09.11 11:11:49,P,600015,-1004472107780_2406,BUY,4340.98,4342.25,12.7,1,-0.03,22.0,3,建値SL(ブローカー)
2026.09.11 11:11:49,J,600009,-1004472107780_2406,BUY,4340.98,4342.25,12.7,1,-0.03,22.0,3,建値SL(ブローカー)
2026.09.11 11:11:49,W,600022,-1004472107780_2406,BUY,4340.98,4342.25,12.7,1,-0.03,22.0,3,建値SL(ブローカー)
2026.09.11 11:11:49,S,600018,-1004472107780_2406,BUY,4340.98,4342.25,12.7,1,-0.03,22.0,3,建値SL(ブローカー)
2026.09.11 11:11:49,V,600021,-1004472107780_2406,BUY,4340.98,4342.25,12.7,1,-0.03,22.0,3,建値SL(ブローカー)
2026.09.11 11:11:49,C,600002,-1004472107780_2406,BUY,4340.98,4342.25,12.7,1,-0.03,22.0,3,建値SL(ブローカー)
2026.09.11 11:13:57,T,600019,-1004472107780_2406,BUY,4340.98,4349.07,80.9,2,14.73,22.3,1,T:半数決済
2026.09.11 11:13:58,G,600006,-1004472107780_2406,BUY,4340.98,4349.07,80.9,3,17.69,26.1,3,G:2段目(+80p)
2026.09.11 11:17:34,J,600009,-1004472107780_2414,BUY,4349.91,4348.49,-14.2,11,-1.39,0.0,0,SL確定足突破
2026.09.11 11:17:37,M,600012,-1004472107780_2414,BUY,4350.01,4348.49,-15.2,11,-2.49,0.1,0,SL確定足突破
2026.09.11 11:17:40,E,600004,-1004472107780_2414,BUY,4349.93,4348.49,-14.4,11,-2.26,0.2,0,SL確定足突破
2026.09.11 11:17:43,P,600015,-1004472107780_2414,BUY,4349.86,4348.49,-13.7,11,-0.09,0.3,0,SL確定足突破
2026.09.11 11:17:46,U,600020,-1004472107780_2414,BUY,4349.94,4348.49,-14.5,11,-0.96,0.4,0,SL確定足突破
2026.09.11 11:17:49,T,600019,-1004472107780_2414,BUY,4349.87,4348.49,-13.8,11,-13.24,0.5,0,SL確定足突破
2026.09.11 11:17:52,V,600021,-1004472107780_2414,BUY,4349.49,4348.49,-10.0,11,-10.61,0.6,0,SL確定足突破
2026.09.11 11:17:55,I,600008,-1004472107780_2414,BUY,4349.44,4348.49,-9.5,11,-2.86,0.7,0,SL確定足突破
2026.09.11 11:17:57,X,600023,-1004472107780_2414,BUY,4349.43,4348.49,-9.4,11,-4.01,0.8,0,SL確定足突破
2026.09.11 11:18:00,G,600006,-1004472107780_2414,BUY,4348.73,4348.49,-2.4,11,-2.53,0.9,0,SL確定足突破
2026.09.11 11:18:03,C,600002,-1004472107780_2414,BUY,4348.74,4348.49,-2.5,11,0.96,1.0,0,SL確定足突破
2026.09.11 11:18:06,H,600007,-1004472107780_2414,BUY,4348.31,4348.49,1.8,11,6.00,1.1,0,SL確定足突破
2026.09.11 11:18:09,Q,600016,-1004472107780_2414,BUY,4347.95,4348.49,5.4,11,13.35,1.2,0,SL確定足突破
2026.09.11 11:18:12,S,600018,-1004472107780_2414,BUY,4348.06,4348.49,4.3,11,11.09,1.3,0,SL確定足突破
2026.09.11 11:18:15,W,600022,-1004472107780_2414,BUY,4347.64,4348.49,8.5,11,15.67,1.4,0,SL確定足突破
2026.09.11 11:18:17,R,600017,-1004472107780_2414,BUY,4346.67,4348.49,18.2,11,29.75,1.5,0,SL確定足突破
2026.09.11 11:18:20,K,600010,-1004472107780_2414,BUY,4346.77,4348.49,17.2,11,31.40,1.6,0,SL確定足突破
2026.09.11 11:18:23,F,600005,-1004472107780_2414,BUY,4346.55,4348.49,19.4,11,31.02,1.7,0,SL確定足突破
2026.09.11 11:18:23,S,600018,-1004472107780_2413,BUY,4347.05,4348.49,14.4,1,2.73,1.7,0,SL確定足突破
2026.09.11 11:18:24,C,600002,-1004472107780_2413,BUY,4347.02,4348.49,14.7,1,2.75,1.7,0,SL確定足突破
2026.09.11 11:18:24,H,600007,-1004472107780_2413,BUY,4347.01,4348.49,14.8,1,2.62,1.8,0,SL確定足突破
2026.09.11 11:18:24,Q,600016,-1004472107780_2413,BUY,4347.00,4348.49,14.9,1,2.62,1.8,0,SL確定足突破
2026.09.11 11:18:24,P,600015,-1004472107780_2413,BUY,4347.10,4348.49,13.9,1,2.52,1.8,0,SL確定足突破
2026.09.11 11:18:25,V,600021,-1004472107780_2413,BUY,4347.10,4348.49,13.9,1,2.54,1.8,0,SL確定足突破
2026.09.11 11:18:25,X,600023,-1004472107780_2413,BUY,4347.07,4348.49,14.2,1,2.57,1.8,0,SL確定足突破
2026.09.11 11:18:25,J,600009,-1004472107780_2413,BUY,4346.99,4348.49,15.0,1,2.79,1.8,0,SL確定足突破
2026.09.11 11:18:26,U,600020,-1004472107780_2413,BUY,4346.99,4348.49,15.0,1,3.04,1.8,0,SL確定足突破
2026.09.11 11:18:26,G,600006,-1004472107780_2413,BUY,4347.01,4348.49,14.8,1,3.02,1.8,0,SL確定足突破
2026.09.11 11:18:26,M,600012,-1004472107780_2413,BUY,4347.01,4348.49,14.8,1,2.84,1.8,0,SL確定足突破
2026.09.11 11:18:26,K,600010,-1004472107780_2413,BUY,4347.01,4348.49,14.8,1,2.83,1.8,0,SL確定足突破
2026.09.11 11:18:26,W,600022,-1004472107780_2413,BUY,4346.86,4348.49,16.3,1,2.89,1.8,0,SL確定足突破
2026.09.11 11:18:27,T,600019,-1004472107780_2413,BUY,4346.86,4348.49,16.3,1,3.00,1.8,0,SL確定足突破
2026.09.11 11:18:27,E,600004,-1004472107780_2413,BUY,4346.86,4348.49,16.3,1,2.95,1.9,0,SL確定足突破
2026.09.11 11:18:27,F,600005,-1004472107780_2413,BUY,4347.00,4348.49,14.9,1,2.87,1.9,0,SL確定足突破
2026.09.11 11:18:28,I,600008,-1004472107780_2413,BUY,4347.00,4348.49,14.9,1,2.85,1.9,0,SL確定足突破
2026.09.11 11:18:28,R,600017,-1004472107780_2413,BUY,4346.97,4348.49,15.2,1,2.87,1.9,0,SL確定足突破
2026.09.11 11:18:29,E,600004,-1004472107780_2406,BUY,4340.98,4349.84,88.6,3,24.33,26.8,0,E:2.0倍水準到達
2026.09.11 11:21:38,K,600010,-1004472107780_2406,BUY,4340.98,4344.49,35.1,9,9.04,34.1,0,K:CLOSE_ALL
2026.09.11 11:21:38,K,600010,-1004472107780_2399,SELL,4353.60,4344.03,95.7,1,9.61,68.2,0,K:CLOSE_ALL
2026.09.11 11:21:39,K,600010,-1004472107780_2392,SELL,4356.02,4343.99,120.3,5,54.98,93.3,0,K:CLOSE_ALL
2026.09.11 11:24:14,H,600007,-1004472107780_2406,BUY,4340.98,4351.36,103.8,0,0.00,0.0,3,H:建値移動(決済なし)
2026.09.11 11:24:14,P,600015,-1004472107780_2406,BUY,4340.98,4351.36,103.8,2,21.54,32.6,1,P:半数決済
2026.09.11 11:24:15,S,600018,-1004472107780_2406,BUY,4340.98,4351.36,103.8,1,12.14,32.9,2,S:1段目
2026.09.11 11:24:15,Q,600016,-1004472107780_2406,BUY,4340.98,4354.14,131.6,2,24.75,32.6,1,Q:半数決済
2026.09.11 11:24:16,U,600020,-1004472107780_2406,BUY,4340.98,4356.25,152.7,2,31.10,32.6,1,U:半数決済
